ticker,ts,mid
XLY,31:11.0,93.1161
XLB,35:14.3,151.4588
XLI,35:03.8,177.6332
XLE,30:36.0,112.0708
XLP,35:13.6,65.2877
XLP,31:18.0,52.3865
XLK,33:38.0,121.9661
XLRE,31:19.8,75.3285
XLC,33:34.9,73.7694
XLV,33:08.6,143.8851
XLE,31:27.1,128.8291
XLU,2/12/2026 9:35,81.4593
XLU,34:18.6,96.9566
XLF,34:34.0,148.2433
XLU,33:40.1,76.7185
XLE,30:37.8,110.8371
XLB,32:57.1,171.1962
XLE,34:05.3,208.6588
XLI,35:23.4,181.929
XLP,2/12/2026 9:35,65.4374
XLP,34:22.8,56.3733
XLC,32:09.1,68.8865
XLC,32:59.2,77.5963
XLF,32:51.1,121.9538
XLP,2/12/2026 9:30,69.9028
XLF,34:53.6,180.2026
XLRE,34:16.9,112.6301
XLV,34:59.6,192.7928
XLC,35:03.1,66.0493
XLRE,35:31.1,105.4615
XLB,30:33.3,115.1889
XLI,34:43.8,175.0506
XLB,32:08.4,144.8119
XLC,31:00.9,78.3432
XLK,30:11.9,96.552
XLI,31:18.0,83.4576
XLE,34:04.7,207.8954
XLI,33:19.5,104.3586
XLU,35:42.6,80.3746
XLY,34:47.7,144.7047
XLV,34:45.6,168.9581
XLI,30:08.0,111.4079
XLE,35:47.2,246.0662
XLI,30:40.6,98.2498
XLRE,35:28.3,107.6139
XLE,32:23.1,186.3392
XLF,30:26.6,82.6944
XLY,35:25.8,197.5655
XLV,34:01.8,150.3985
XLK,30:32.2,98.6941
XLI,2/12/2026 9:30,95.3917
XLK,31:38.3,114.3186
XLC,30:08.0,92.4795
XLC,32:12.6,68.8927
XLC,32:54.0,69.3416
XLE,35:23.7,253.5398
XLP,34:27.7,56.7949
XLI,30:39.5,94.5064
XLC,30:57.0,75.6503
XLRE,30:53.9,77.4359
XLU,33:19.1,80.2984
XLE,34:09.2,207.8468
XLK,32:38.5,120.2494
XLRE,32:51.1,85.1192
XLK,32:39.9,121.7158
XLP,30:37.8,69.1603
XLK,34:18.3,135.1717
XLRE,34:35.8,116.039
XLY,31:05.4,88.7112
XLB,32:10.5,153.394
XLRE,34:55.4,110.2496
XLE,35:25.5,261.801
XLK,34:36.8,136.5144
XLY,35:32.5,216.3642
XLY,30:37.1,92.0202
XLP,31:12.1,56.1183
XLF,30:19.6,90.7302
XLU,32:11.9,102.5513
XLK,32:17.9,132.109
XLV,31:10.7,77.5414
XLC,34:46.3,80.8155
XLE,32:01.1,158.1855
XLB,32:00.8,149.1187
XLE,33:28.2,196.872
XLB,30:07.3,110.8441
XLK,33:13.5,108.8672
XLRE,35:40.9,102.2251
XLB,32:47.6,157.503
XLK,32:25.9,116.8984
XLB,34:21.4,156.9222
XLB,32:14.4,153.6266
XLE,32:03.9,166.5899
XLF,31:32.4,93.0941
XLY,34:50.1,143.6892
XLE,34:01.1,228.2067
XLK,30:26.6,92.3467
XLB,34:55.4,138.0814
XLRE,2/12/2026 9:32,76.9105
XLV,31:08.3,71.5129
XLE,31:05.8,113.9487
XLC,34:08.8,60.1554
XLRE,32:12.3,75.8114
XLP,32:23.8,43.7484
XLV,34:01.1,151.2524
XLRE,33:10.4,87.1097
XLK,30:30.4,98.116
XLV,34:45.2,168.5719
XLI,30:09.1,105.7945
XLRE,34:38.9,111.0155
XLRE,31:23.6,78.0745
XLV,31:16.6,77.846
XLB,34:48.4,130.3183
XLRE,30:18.2,91.8502
XLV,32:00.4,97.7338
XLP,34:04.3,59.6639
XLY,35:38.1,240.1921
XLF,2/12/2026 9:33,142.5002
XLRE,33:39.1,127.6097
XLC,33:13.5,84.9049
XLF,30:13.3,89.9724
XLP,30:23.1,82.3179
XLF,34:41.7,149.9253
XLK,33:41.5,115.4931
XLE,31:02.6,116.689
XLK,34:20.0,134.8357
XLF,31:15.2,93.7552
XLC,2/12/2026 9:32,70.9031
XLF,30:53.2,90.1631
XLC,30:51.8,75.9412
XLI,30:58.4,99.069
XLRE,32:59.9,93.5131
XLF,30:50.8,94.629
XLRE,35:45.8,99.9256
XLK,32:29.8,118.7434
XLP,35:45.8,68.5119
XLC,33:57.6,54.7318
XLK,33:24.4,124.0286
XLU,30:25.5,112.8094
XLI,2/12/2026 9:30,103.8304
XLC,33:19.8,78.3629
XLB,35:06.6,148.7576
XLU,34:16.9,95.565
XLF,33:23.7,137.4975
XLRE,32:19.6,76.1641
XLE,30:19.2,111.5517
XLI,32:43.4,105.5253
XLRE,33:45.7,119.4152
XLK,34:27.0,130.3951
XLI,30:39.9,96.2734
XLP,30:58.1,63.5583
XLY,34:56.4,149.0604
XLV,31:07.9,71.6748
XLK,32:01.8,122.9177
XLE,34:09.9,218.3035
XLI,32:31.2,85.6629
XLB,31:12.1,142.8996
XLK,31:09.3,109.6698
XLE,30:46.5,112.4657
XLK,30:44.4,95.6391
XLV,32:36.5,127.7576
XLV,35:10.1,215.837
XLV,34:06.7,147.1569
XLB,30:08.0,110.3263
XLE,32:02.5,161.4804
XLF,30:57.7,94.0699
XLK,35:17.1,141.6262
XLE,35:28.3,272.8123
XLF,30:03.5,98.7379
XLI,30:02.1,102.7533
XLE,31:42.5,132.9417
XLV,34:13.4,155.2215
XLB,31:18.7,144.8644
XLY,31:33.8,111.8343
XLRE,33:46.1,115.0149
XLI,34:43.5,174.162
XLU,31:10.7,107.4164
XLI,35:39.1,232.4138
XLB,30:32.6,113.5273
XLB,35:03.4,145.5928
XLB,34:52.6,136.975
XLK,35:14.3,141.3672
XLU,30:04.5,101.2001
XLP,34:40.7,52.6364
XLP,33:13.5,43.2668
XLB,31:20.1,151.4079
XLP,34:55.0,64.948
XLI,35:45.1,229.5562
XLRE,35:07.3,117.2914
XLK,31:52.7,119.3208
XLC,31:54.1,66.1665
XLV,30:04.9,104.3049
XLC,32:11.9,69.3588
XLC,33:43.6,69.3539
XLC,32:05.3,65.8488
XLV,34:50.1,175.4759
XLC,32:08.8,68.2884
XLF,34:49.4,181.793
XLY,33:39.1,143.1325
XLF,31:56.9,99.5276
XLB,32:57.8,171.9505
XLP,31:55.8,47.3902
XLP,35:38.8,66.0281
XLV,33:29.3,149.8391
XLB,31:40.8,131.7041
XLK,32:58.5,128.269
XLB,34:37.2,153.0298
XLP,31:08.6,57.3281
XLRE,33:35.2,122.9483
XLB,34:47.7,129.8349
XLB,32:10.9,155.9555
XLI,34:15.8,175.4772
XLE,33:37.3,199.094
XLV,32:09.8,113.0418
XLV,31:47.8,94.4363
XLF,33:52.0,142.9284
XLF,31:46.7,105.0149
XLB,30:29.0,114.3517
XLI,35:02.7,172.13
XLI,32:03.9,82.5569
XLRE,34:51.9,96.945
XLC,2/12/2026 9:33,71.8973
XLB,33:18.8,166.8838
XLB,32:46.2,157.9729
XLC,34:35.4,83.253
XLB,2/12/2026 9:33,149.8781
XLE,31:23.3,113.7554
XLV,30:12.2,97.4565
XLV,33:01.6,131.7367
XLC,30:52.1,76.0219
XLY,34:46.3,137.713
XLB,33:15.3,162.3406
XLI,33:48.5,133.7979
XLU,35:20.2,90.4191
XLF,35:47.9,190.3729
XLE,32:54.6,188.2403
XLY,31:29.6,103.8826
XLV,32:33.6,133.4578
XLE,30:07.3,104.1753
XLP,32:07.4,48.6334
XLI,32:39.2,101.9546
XLC,35:04.5,68.6028
XLF,35:39.5,160.1036
XLP,35:32.5,68.3312
XLU,35:46.8,79.0281
XLE,31:15.9,110.2738
XLK,31:48.8,113.5396
XLV,32:36.1,126.8982
XLRE,31:53.7,79.6117
XLP,30:33.9,67.968
XLF,32:07.4,91.9348
XLP,33:55.9,58.3607
XLU,30:34.3,107.2772
XLC,30:10.8,89.9424
XLI,33:37.3,123.417
XLE,32:42.0,191.3173
XLI,30:44.1,101.8478
XLF,34:54.3,182.244
XLB,31:20.8,152.4745
XLB,2/12/2026 9:34,126.9797
XLC,34:24.6,80.3107
XLU,35:29.3,79.8992
XLY,30:51.4,107.2615
XLE,31:00.9,114.3619
XLP,34:35.1,55.3127
XLU,34:41.7,99.5359
XLV,30:20.6,97.84
XLK,32:21.4,136.8121
XLP,31:11.7,55.2833
XLB,34:21.1,155.2287
XLE,32:23.5,181.2023
XLU,34:23.9,106.4927
XLK,30:19.2,85.121
XLP,33:21.6,43.3141
XLP,31:05.1,56.7314
XLK,32:19.3,138.7412
XLI,34:16.9,176.7155
XLE,35:20.2,268.4349
XLI,30:25.9,102.2174
XLC,2/12/2026 9:33,89.9501
XLK,34:56.8,125.149
XLP,34:07.1,63.9306
XLU,33:12.8,81.4486
XLC,32:56.4,72.7294
XLRE,33:59.0,110.422
XLK,30:23.4,94.2764
XLY,34:36.5,148.6933
XLF,30:36.7,91.16
XLC,30:25.2,83.5832
XLV,2/12/2026 9:35,190.0681
XLU,33:11.8,85.5548
XLV,35:23.0,207.6165
XLE,33:15.3,207.1496
XLF,35:38.1,169.9049
XLP,2/12/2026 9:35,66.1566
XLI,30:45.5,99.4304
XLB,31:37.6,144.5719
XLC,34:59.9,66.56
XLRE,33:16.3,106.9003
XLP,31:46.7,43.6109
XLRE,32:37.8,91.9302
XLE,35:14.3,250.7235
XLK,35:37.4,132.1635
XLC,32:11.2,71.1376
XLB,34:55.7,136.454
XLY,2/12/2026 9:32,167.0939
XLI,34:01.5,153.2576
XLE,33:14.2,207.2848
XLP,34:50.8,62.2356
XLC,35:42.6,59.3072
XLP,35:11.8,66.5253
XLE,30:42.3,112.6171
XLU,2/12/2026 9:33,95.978
XLC,33:18.1,78.2484
XLB,32:47.3,153.9884
XLU,31:06.8,109.6781
XLY,34:36.1,150.2165
XLK,34:21.8,132.1048
XLK,34:03.2,135.8193
XLV,34:09.9,145.0766
XLE,35:37.7,254.5753
XLI,30:18.2,113.2648
XLE,33:09.7,203.0828
XLF,35:22.3,202.1952
XLC,31:58.3,70.3437
XLY,35:04.1,153.8258
XLK,34:37.2,136.5592
XLY,33:55.5,133.2174
XLE,31:58.3,151.8826
XLU,35:23.0,87.4721
XLF,30:22.7,86.948
XLF,34:27.4,140.2937
XLF,32:49.0,125.2923
XLU,31:29.9,122.8224
XLU,30:58.1,101.0583
XLY,30:35.3,89.5362
XLK,34:45.6,145.6689
XLY,32:30.1,155.1663
XLP,35:10.4,68.3893
XLY,31:31.3,109.572
XLE,30:33.9,105.2732
XLC,32:59.9,78.1925
XLU,30:24.5,111.8883
XLP,32:15.1,45.6436
XLE,31:58.6,153.4018
XLP,31:14.2,56.8589
XLK,35:25.5,122.9615
XLI,33:52.0,141.5215
XLB,35:22.3,160.3999
XLC,2/12/2026 9:32,68.7663
XLP,35:18.5,64.6307
XLF,33:58.7,169.9974
XLRE,33:09.7,85.9551
XLRE,35:13.9,108.2654
XLI,30:30.1,99.8358
XLE,31:16.3,110.2275
XLU,31:37.6,122.6417
XLF,33:21.2,131.8382
XLC,32:35.0,84.3435
XLC,33:50.6,58.1098
XLF,34:44.2,169.2467
XLV,31:20.1,74.7366
XLP,30:47.2,62.1075
XLI,31:08.3,82.4149
XLV,33:05.1,135.3041
XLU,30:55.3,98.9518
XLY,34:44.5,139.9514
XLRE,31:05.8,88.5806
XLC,30:19.9,88.0562
XLV,32:11.2,113.4254
XLV,34:57.5,192.0877
XLU,30:57.7,99.87
XLF,32:43.4,116.9535
XLY,32:10.9,126.6612
XLK,33:27.9,129.8882
XLE,32:36.8,191.8803
XLE,33:11.1,209.7547
XLE,30:30.4,96.2511
XLV,30:11.5,95.9474
XLB,31:36.6,140.6756
XLV,35:43.3,201.1686
XLV,30:07.3,100.0768
XLV,35:49.6,198.7493
XLV,32:55.3,145.5239
XLU,32:08.1,112.8267
XLE,34:44.9,228.9081
XLF,33:00.2,121.8895
XLY,31:10.7,93.3207
XLB,34:02.2,162.6163
XLF,2/12/2026 9:30,97.7223
XLV,31:48.8,91.8125
XLB,32:59.9,182.5029
XLU,32:27.3,98.4052
XLY,32:28.0,153.899
XLY,35:34.9,227.2072
XLC,30:31.5,87.4772
XLY,32:45.2,160.893
XLRE,33:54.1,116.777
XLY,31:20.8,91.1766
XLI,33:37.7,123.4089
XLB,35:11.5,147.1957
XLP,32:36.8,46.8488
XLY,35:06.9,159.8043
XLY,34:15.8,133.161
XLY,34:32.3,148.7564
XLI,35:33.5,211.2996
XLB,32:52.9,173.2892
XLF,33:11.1,135.7878
XLP,35:21.6,65.2008
XLU,32:06.3,113.7189
XLE,31:27.8,131.0953
XLI,33:55.5,152.0155
XLC,34:05.3,55.5824
XLY,31:52.3,127.4723
XLU,33:46.8,75.5901
XLK,34:49.4,147.9186
XLY,35:31.8,213.9281
XLK,30:52.5,102.3823
XLU,35:19.9,91.9914
XLRE,34:25.6,121.0048
XLRE,33:41.9,118.3536
XLI,30:16.4,113.0088
XLB,32:00.0,146.413
XLF,34:04.7,150.2676
XLU,34:38.9,102.6907
XLC,32:14.0,64.3411
XLV,35:44.4,191.9814
XLE,34:14.8,223.8801
XLF,34:17.6,150.7558
XLK,30:49.3,97.67
XLP,35:34.2,65.126
XLF,32:11.6,90.2055
XLE,32:46.9,192.4703
XLK,35:01.3,137.6801
XLP,32:23.1,44.4223
XLP,35:27.9,67.0156
XLE,31:22.9,113.6693
XLI,34:03.6,159.1183
XLP,33:22.3,42.339
XLB,31:17.3,143.1381
XLU,30:27.6,111.5378
XLY,31:46.7,123.3505
XLY,32:22.4,136.8457
XLP,35:01.7,65.0426
XLB,33:47.5,155.0123
XLY,33:25.4,162.0884
XLE,30:05.9,105.5113
XLY,31:39.4,120.8843
XLK,31:54.8,125.0061
XLI,31:37.6,85.4247
XLU,2/12/2026 9:35,89.8422
XLRE,32:55.7,94.7634
XLI,35:16.4,169.8921
XLU,32:16.5,94.1651
XLV,31:30.3,77.3963
XLC,35:49.3,52.1983
XLY,30:29.0,89.3755
XLRE,30:13.6,93.6391
XLK,31:59.3,118.719
XLB,35:45.4,134.2061
XLY,32:41.7,167.6077
XLC,34:35.8,82.7378
XLF,30:28.3,88.0065
XLB,30:10.1,110.8629
XLK,33:59.0,133.8632
XLE,35:28.6,272.4092
XLY,35:30.7,212.7991
XLU,2/12/2026 9:30,101.0651
XLP,34:33.7,56.8771
XLI,31:10.7,88.6324
XLC,30:30.8,84.5554
XLP,30:35.3,70.3257
XLY,30:02.4,90.4094
XLV,34:21.4,161.9364
XLP,30:03.5,97.9922
XLY,30:16.4,85.0459
XLY,30:10.1,89.887
XLK,32:03.5,126.887
XLF,31:26.8,96.0173
XLF,30:38.8,91.8775
XLU,33:51.7,77.5674
XLV,34:08.8,143.351
XLK,34:40.7,152.6446
XLB,34:10.6,185.2292
XLI,32:18.3,89.2559
XLK,35:04.5,147.1885
XLE,32:47.3,195.0492
XLB,35:07.3,148.6298
XLE,34:03.6,213.7166
XLF,30:16.4,87.8594
XLY,33:10.4,165.2143
XLU,31:09.6,108.2471
XLF,34:54.7,182.2109
XLB,33:26.1,156.1312
XLRE,35:35.3,100.6472
XLB,30:04.5,108.0762
XLF,31:56.2,98.118
XLE,31:20.5,110.3334
XLI,32:13.3,87.4471
XLU,34:52.9,91.8479
XLK,32:30.8,116.6276
XLB,30:47.2,112.9839
XLC,2/12/2026 9:31,76.3923
XLK,33:54.8,121.6999
XLY,33:07.2,165.9818
XLK,34:54.3,128.3803
XLY,33:28.6,152.8459
XLF,33:24.0,138.4635
XLB,30:56.3,125.2975
XLV,31:59.7,96.178
XLF,34:57.5,185.8574
XLRE,31:12.8,81.8168
XLI,34:01.1,148.1331
XLC,35:30.4,60.3221
XLV,35:05.5,214.6306
XLF,33:54.5,150.5652
XLY,35:43.7,274.0064
XLB,31:08.9,136.816
XLI,32:29.8,82.1903
XLV,32:39.9,131.7371
XLF,34:50.1,188.4005
XLU,32:37.1,88.4568
XLV,32:35.0,131.1472
XLI,34:54.7,165.041
XLC,31:05.1,80.786
XLC,32:28.7,76.5132
XLK,31:35.9,116.2323
XLE,30:12.2,102.6482
XLK,2/12/2026 9:35,131.4097
XLE,33:24.7,197.1366
XLP,33:23.7,43.1926
XLRE,32:12.6,73.9891
XLF,31:10.3,97.6711
XLRE,35:05.2,121.5458
XLP,34:02.9,59.3285
XLE,33:02.7,175.7679
XLE,30:16.1,110.0908
XLRE,30:24.5,88.6862
XLI,30:20.6,112.0583
XLK,32:23.8,131.4073
XLY,35:11.1,161.7179
XLF,33:21.6,134.0207
XLF,34:34.4,144.7284
XLI,33:04.8,106.3208
XLRE,32:28.7,85.9531
XLRE,33:42.9,119.5363
XLI,31:22.9,91.4946
XLC,35:06.6,65.2948
XLU,33:05.1,92.3506
XLB,33:01.6,174.483
XLI,30:42.3,102.1739
XLF,30:46.5,98.8602
XLB,32:11.2,154.654
XLRE,31:06.5,86.0456
XLY,31:42.2,120.0211
XLP,34:37.5,51.3472
XLY,2/12/2026 9:34,149.2559
XLY,32:44.5,157.2565
XLP,31:08.3,57.8043
XLV,33:24.7,147.6813
XLP,34:08.8,61.694
XLV,31:22.6,74.7014
XLY,35:13.2,175.0596
XLK,33:42.9,118.9722
XLRE,33:36.3,124.3061
XLY,31:56.9,127.009
XLC,31:53.7,65.6448
XLK,30:27.3,93.1067
XLRE,33:28.2,118.484
XLRE,30:14.3,94.0241
XLB,32:56.0,175.8099
XLC,35:36.7,55.8615
XLV,35:26.9,185.5077
XLU,33:48.5,76.7783
XLY,30:43.4,104.5627
XLF,33:13.9,134.7284
XLP,31:40.4,43.6507
XLY,31:19.8,90.1846
XLY,31:23.3,97.1755
XLU,30:03.8,101.5474
XLK,31:03.7,100.8008
XLC,31:15.2,77.7967
XLC,35:09.4,70.1413
XLF,31:43.6,99.0078
XLU,31:49.9,110.0159
XLY,32:24.5,152.9312
XLRE,34:48.0,100.5126
XLE,32:52.9,181.6585
XLU,33:56.9,76.7008
XLY,33:27.5,150.0465
XLK,30:47.9,95.5328
XLV,33:24.0,150.1673
XLV,33:13.5,145.7582
XLP,34:28.8,56.8797
XLY,33:41.9,137.1463
XLV,2/12/2026 9:31,68.8676
XLK,34:29.5,136.0106
XLI,34:52.9,166.463
XLI,30:36.7,91.3905
XLB,30:54.9,125.4
XLI,34:22.2,192.5198
XLRE,31:02.3,82.3772
XLE,33:08.3,191.0257
XLV,2/12/2026 9:32,109.5948
XLV,33:47.8,143.4773
XLU,31:08.6,107.7312
XLRE,35:44.4,99.9906
XLRE,32:58.5,94.8044
XLP,32:20.7,43.8494
XLF,35:11.1,201.7865
XLU,31:26.1,119.3388
XLF,35:27.6,184.9585
XLF,34:16.9,154.8719
XLK,32:37.1,112.5225
XLE,32:59.2,168.6886
XLY,35:35.3,227.5059
XLE,32:59.5,168.6717
XLRE,33:06.2,84.5832
XLP,30:20.6,79.4268
XLI,33:18.4,104.3175
XLI,33:25.8,102.93
XLC,31:16.6,76.0633
XLV,2/12/2026 9:33,151.2551
XLB,33:59.7,163.3781
XLK,30:02.8,99.7208
XLP,34:44.5,56.0037
XLI,32:14.7,87.4119
XLU,2/12/2026 9:30,117.4606
XLB,30:09.8,111.8945
XLF,35:30.4,173.5677
XLY,2/12/2026 9:34,142.7091
XLC,33:35.9,73.5372
XLY,30:24.5,85.0937
XLC,30:17.5,82.6958
XLC,35:26.5,58.7001
XLK,2/12/2026 9:33,114.0523
XLK,30:53.9,104.3223
XLP,33:43.3,52.1657
XLV,34:19.3,164.8448
XLK,31:08.9,107.3259
XLB,34:30.9,168.251
XLRE,34:39.3,110.4883
XLV,31:23.3,76.3304
XLU,34:42.8,93.2429
XLY,35:14.7,166.7339
XLY,31:22.2,95.4301
XLI,31:10.3,86.4887
XLC,32:03.9,67.3356
XLE,34:57.9,217.6331
XLU,30:03.1,101.1406
XLV,34:36.1,134.3039
XLU,30:46.9,118.1451
XLF,31:30.3,93.2638
XLE,34:23.5,214.4226
XLP,32:05.3,49.7468
XLY,33:49.6,127.3778
XLU,32:28.7,98.473
XLU,34:59.6,87.1485
XLC,34:56.1,71.6087
XLV,33:56.6,144.788
XLP,32:10.5,48.3114
XLY,33:25.1,158.542
XLRE,35:47.9,100.3836
XLK,35:48.2,123.5894
XLK,32:19.0,140.3814
XLK,34:52.2,135.1667
XLY,31:44.6,122.9929
XLE,33:16.7,208.0114
XLC,30:44.4,75.3249
XLB,30:26.6,110.3935
XLI,32:41.3,103.9973
XLF,32:45.2,116.2862
XLC,33:36.6,70.6709
XLY,31:25.8,101.4958
XLB,30:57.4,127.775
XLB,33:23.3,149.335
XLV,34:21.8,163.417
XLRE,31:18.0,80.1061
XLP,31:46.4,43.693
XLP,33:00.9,47.5787
XLF,35:26.2,186.9929
XLY,35:34.6,230.7913
XLU,32:43.8,93.4925
XLC,32:42.7,72.0866
XLE,31:41.5,138.5704
XLB,32:01.5,144.8536
XLC,33:45.0,67.94
XLB,2/12/2026 9:34,143.2365
XLV,31:04.7,68.3509
XLB,33:10.7,167.3962
XLK,31:04.7,102.9149
XLP,33:44.3,52.2552
XLV,32:25.9,122.1556
XLC,2/12/2026 9:31,67.1444
XLB,32:41.3,156.1646
XLY,34:18.3,132.688
XLV,30:08.4,98.4758
XLF,33:45.7,135.8554
XLB,35:01.3,144.4747
XLK,33:36.3,119.149
XLY,32:06.3,120.4397
XLP,30:38.5,67.3173
XLC,31:14.5,78.7343
XLC,34:23.5,76.1658
XLV,35:29.7,194.8568
XLV,30:57.4,66.3708
XLF,35:27.2,187.0007
XLRE,31:53.0,79.1766
XLRE,34:24.9,118.909
XLF,34:08.1,142.8571
XLU,35:31.4,84.1682
XLB,32:00.4,145.6937
XLF,33:28.2,146.5823
XLRE,34:22.2,116.2334
XLRE,35:41.6,103.187
XLK,33:38.4,120.8574
XLE,31:15.2,108.1302
XLRE,31:46.7,80.3909
XLRE,33:59.4,111.6114
XLU,30:46.5,116.1918
XLI,32:30.8,83.4554
XLB,32:28.4,159.1323
XLY,30:46.9,102.785
XLU,32:38.5,84.9745
XLU,2/12/2026 9:32,112.8153
XLC,31:39.0,68.1715
XLV,34:51.2,183.804
XLF,30:33.6,88.5542
XLY,2/12/2026 9:32,158.2656
XLE,34:38.2,221.2379
XLV,31:22.2,76.1908
XLB,30:53.2,124.5773
XLRE,32:34.7,90.6682
XLI,30:47.6,100.1408
XLI,32:50.4,111.0797
XLY,2/12/2026 9:34,131.1342
XLK,31:18.4,113.2673
XLC,35:44.4,59.3037
XLE,32:29.4,206.9481
XLC,34:20.0,69.4573
XLK,33:10.4,110.5905
XLP,31:27.5,47.6119
XLU,2/12/2026 9:34,88.8639
XLF,30:47.6,95.3763
XLU,30:29.0,109.2097
XLK,32:17.2,129.6606
XLP,31:27.8,48.0027
XLF,33:04.4,128.2305
XLC,33:47.8,65.152
XLP,32:08.1,48.0429
XLB,30:50.8,117.0324
XLU,33:00.2,91.3041
XLU,31:52.7,108.1223
XLI,30:01.7,101.419
XLK,33:52.0,121.1303
XLI,35:26.5,186.1337
XLB,32:38.2,155.3522
XLF,30:25.2,84.6458
XLP,33:34.2,45.5793
XLY,32:09.8,124.8184
XLV,31:38.3,86.8293
XLB,33:38.4,156.5488
XLRE,30:03.8,93.0013
XLU,34:51.2,96.0445
XLB,30:10.5,110.1585
XLE,31:13.5,109.7086
XLY,30:58.8,99.7995
XLI,35:17.4,172.0528
XLF,34:55.4,185.4043
XLP,32:15.8,45.076
XLK,35:13.6,138.9275
XLRE,33:08.3,82.4551
XLU,34:55.7,89.0928
XLF,32:18.3,96.6923
XLRE,31:21.9,77.1449
XLP,30:35.7,67.5379
XLB,30:39.2,108.4641
XLE,2/12/2026 9:32,192.3201
XLE,31:38.7,144.2298
XLF,33:38.0,144.7521
XLRE,30:58.4,80.278
XLE,32:08.8,168.0232
XLE,33:08.6,193.0103
XLU,31:53.7,106.5064
XLV,33:19.1,147.2861
XLC,2/12/2026 9:35,61.7385
XLB,35:37.7,147.2536
XLE,30:08.4,104.9282
XLB,30:13.6,107.5071
XLP,35:44.0,67.3798
XLP,32:56.7,50.8175
XLV,32:57.4,132.3015
XLP,32:17.2,42.3892
XLF,34:45.9,172.0936
XLC,33:45.4,69.8874
XLI,31:19.1,83.5161
XLF,32:56.4,123.0229
XLF,30:05.6,90.4283
XLC,31:28.5,67.983
XLC,30:20.6,84.8704
XLC,35:47.5,54.3287
XLF,31:41.1,94.6777
XLB,31:25.8,149.0805
XLF,35:26.9,189.698
XLU,30:36.0,106.6707
XLF,30:34.6,90.1802
XLK,30:36.7,90.475
XLF,30:40.2,94.9568
XLRE,32:20.7,78.7593
XLF,30:24.8,86.8462
XLV,31:14.9,74.7047
XLB,32:45.5,160.3892
XLRE,31:04.7,89.5487
XLI,35:06.9,178.5432
XLRE,35:07.6,118.151
XLK,32:13.3,127.3796
XLE,30:57.4,106.0789
XLY,32:25.2,153.3821
XLP,31:20.8,52.5069
XLY,35:18.5,174.4505
XLF,34:38.6,149.2859
XLC,34:11.6,63.3404
XLI,33:11.5,96.8891
XLU,32:42.7,90.0011
XLRE,35:25.5,94.7011
XLP,34:15.8,57.1643
XLC,32:32.2,79.226
XLU,31:33.1,127.6267
XLK,32:29.1,117.3227
XLC,31:27.8,72.4201
XLI,34:44.2,177.6367
XLC,32:09.8,70.0285
XLY,30:26.9,84.7535
XLV,34:40.7,153.19
XLF,30:01.0,91.3613
XLP,33:50.6,54.5849
XLE,33:56.6,228.6871
XLK,31:50.2,117.4732
XLC,34:20.4,70.5779
XLY,34:49.1,146.0244
XLV,32:35.8,126.3598
XLY,30:30.1,88.0956
XLE,34:34.7,222.8747
XLRE,32:48.3,87.3748
XLE,34:14.1,224.401
XLK,35:06.2,142.511
XLY,31:18.7,93.3899
XLF,33:06.2,131.0158
XLF,35:42.6,167.5466
XLB,34:31.2,173.2544
XLP,33:05.1,50.7379
XLE,35:02.4,239.1766
XLF,2/12/2026 9:31,96.9943
XLU,30:50.1,109.6235
XLI,32:38.5,102.5519
XLC,34:17.6,66.6405
XLI,34:16.5,176.265
XLRE,32:59.2,95.0033
XLK,34:08.1,141.1866
XLF,32:00.4,93.2846
XLF,34:11.3,152.5593
XLF,32:26.6,105.2798
XLF,34:05.7,149.8498
XLV,31:52.3,91.8568
XLC,34:29.8,82.9422
XLU,33:53.1,78.7459
XLRE,34:41.7,109.1343
XLF,32:38.5,112.6994
XLP,31:58.6,49.9427
XLY,33:03.0,166.1015
XLY,33:14.6,145.2997
XLY,34:08.8,144.8953
XLE,30:47.9,112.3804
XLF,31:37.6,95.9327
XLB,30:32.2,114.4611
XLF,30:54.9,89.7029
XLU,31:17.3,108.0676
XLE,32:27.3,194.3814
XLY,30:01.7,93.7724
XLF,31:48.1,100.9006
XLRE,30:32.9,89.4469
XLK,33:44.3,115.946
XLK,31:19.1,114.1659
XLRE,31:24.3,78.7589
XLF,32:13.3,90.5187
XLI,30:47.2,100.1494
XLP,34:14.1,58.0121
XLC,31:18.7,68.7645
XLRE,32:15.1,72.6722
XLY,31:21.5,91.1867
XLY,33:36.3,145.0007
XLV,33:42.9,139.9645
XLF,2/12/2026 9:31,95.6087
XLRE,31:38.3,75.4749
XLI,30:55.3,103.0732
XLE,30:50.8,113.333
XLE,33:36.6,204.839
XLP,32:10.2,47.9673
XLB,34:13.0,173.9143
XLP,34:30.2,60.701
XLK,30:50.1,100.2083
XLRE,32:00.0,84.6185
XLY,31:04.0,90.5485
XLRE,31:38.7,75.8019
XLK,35:36.3,132.7945
XLV,32:22.1,123.0034
XLI,34:06.0,159.4118
XLB,34:41.4,137.5559
XLB,35:10.1,148.1342
XLC,35:03.4,65.7007
XLF,33:53.1,149.539
XLK,34:15.8,127.8436
XLY,34:40.4,144.3682
XLC,30:08.7,93.7046
XLB,30:48.6,115.9942
XLP,35:04.5,67.6902
XLE,34:00.8,226.8748
XLV,35:46.8,207.8451
XLY,33:15.3,145.6837
XLRE,31:07.9,85.0087
XLC,30:09.8,92.6316
